# BEGIN PHI DATASET
#BLOCK HEADER time:0
#x	y	phi	id	pressure

9.05	1.35	-0.290315	0	31.2236
9.15	1.35	-0.296086	0	31.2546
9.25	1.35	-0.301929	0	31.282
9.35	1.35	-0.307842	0	31.3056
9.45	1.35	-0.313824	0	31.3254
9.55	1.35	-0.319875	0	31.3413
9.65	1.35	-0.326007	0	31.3532
9.75	1.35	-0.332321	0	31.3612
9.85	1.35	-0.339725	0	31.3652
9.95	1.35	-0.36502	0	0
0.05	1.45	-0.359139	0	0
0.15	1.45	-0.332591	0	30.43
0.25	1.45	-0.32505	0	30.4259
0.35	1.45	-0.318685	0	30.4176
0.45	1.45	-0.312513	0	30.4052
0.55	1.45	-0.306424	0	30.3887
0.65	1.45	-0.300404	0	30.3681
0.75	1.45	-0.294452	0	30.3436
0.85	1.45	-0.288572	0	30.3152
0.95	1.45	-0.282765	0	30.283
1.05	1.45	-0.277035	0	30.247
1.15	1.45	-0.271383	0	30.2075
1.25	1.45	-0.265814	0	30.1645
1.35	1.45	-0.260331	0	30.1181
1.45	1.45	-0.254937	0	30.0687
1.55	1.45	-0.249635	0	30.0162
1.65	1.45	-0.24443	0	29.9609
1.75	1.45	-0.239325	0	29.9029
1.85	1.45	-0.234323	0	29.8425
1.95	1.45	-0.229427	0	29.7799
2.05	1.45	-0.224643	0	29.7153
2.15	1.45	-0.219972	0	29.6488
2.25	1.45	-0.215418	0	29.5809
2.35	1.45	-0.210984	0	29.5118
2.45	1.45	-0.206672	0	29.4415
2.55	1.45	-0.202486	0	29.3706
2.65	1.45	-0.198428	0	29.2992
2.75	1.45	-0.194498	0	29.2277
2.85	1.45	-0.1907	0	29.1562
2.95	1.45	-0.187039	0	29.0852
3.05	1.45	-0.183515	0	29.0149
3.15	1.45	-0.180129	0	28.9457
3.25	1.45	-0.176882	0	28.8778
3.35	1.45	-0.173773	0	28.8116
3.45	1.45	-0.170802	0	28.7472
3.55	1.45	-0.16797	0	28.6852
3.65	1.45	-0.165277	0	28.6257
3.75	1.45	-0.162724	0	28.5691
3.85	1.45	-0.160315	0	28.5156
3.95	1.45	-0.158052	0	28.4655
4.05	1.45	-0.155942	0	28.4191
4.15	1.45	-0.15399	0	28.3766
4.25	1.45	-0.152206	0	28.3381
4.35	1.45	-0.150599	0	28.3041
4.45	1.45	-0.149179	0	28.2745
4.55	1.45	-0.147958	0	28.2496
4.65	1.45	-0.146948	0	28.2295
4.75	1.45	-0.14616	0	28.2143
4.85	1.45	-0.145604	0	28.2042
4.95	1.45	-0.145289	0	28.1991
5.05	1.45	-0.145289	0	28.1991
5.15	1.45	-0.145604	0	28.2042
5.25	1.45	-0.14616	0	28.2144
5.35	1.45	-0.146948	0	28.2295
5.45	1.45	-0.147958	0	28.2496
5.55	1.45	-0.149179	0	28.2745
5.65	1.45	-0.150599	0	28.3041
5.75	1.45	-0.152206	0	28.3382
5.85	1.45	-0.15399	0	28.3766
5.95	1.45	-0.155942	0	28.4191
6.05	1.45	-0.158052	0	28.4655
6.15	1.45	-0.160315	0	28.5157
6.25	1.45	-0.162724	0	28.5692
6.35	1.45	-0.165277	0	28.6258
6.45	1.45	-0.16797	0	28.6853
6.55	1.45	-0.170802	0	28.7473
6.65	1.45	-0.173773	0	28.8116
6.75	1.45	-0.176882	0	28.8778
6.85	1.45	-0.180129	0	28.9457
6.95	1.45	-0.183515	0	29.015
7.05	1.45	-0.187039	0	29.0852
7.15	1.45	-0.1907	0	29.1563
7.25	1.45	-0.194498	0	29.2277
7.35	1.45	-0.198428	0	29.2993
7.45	1.45	-0.202486	0	29.3706
7.55	1.45	-0.206672	0	29.4416
7.65	1.45	-0.210984	0	29.5117
7.75	1.45	-0.215418	0	29.5809
7.85	1.45	-0.219972	0	29.6489
7.95	1.45	-0.224643	0	29.7153
8.05	1.45	-0.229427	0	29.7799
8.15	1.45	-0.234323	0	29.8425
8.25	1.45	-0.239325	0	29.9029
8.35	1.45	-0.24443	0	29.9609
8.45	1.45	-0.249635	0	30.0162
8.55	1.45	-0.254937	0	30.0687
8.65	1.45	-0.260331	0	30.1182
8.75	1.45	-0.265814	0	30.1645
8.85	1.45	-0.271383	0	30.2075
8.95	1.45	-0.277035	0	30.247
9.05	1.45	-0.282765	0	30.283
9.15	1.45	-0.288572	0	30.3152
9.25	1.45	-0.294452	0	30.3436
9.35	1.45	-0.300404	0	30.3682
9.45	1.45	-0.306424	0	30.3887
9.55	1.45	-0.312513	0	30.4052
9.65	1.45	-0.318685	0	30.4176
9.75	1.45	-0.32505	0	30.4259
9.85	1.45	-0.332591	0	30.43
9.95	1.45	-0.359139	0	0
0.05	1.55	-0.353366	0	0
0.15	1.55	-0.325622	0	29.4991
0.25	1.55	-0.317945	0	29.4947
0.35	1.55	-0.311529	0	29.4861
0.45	1.55	-0.305317	0	29.4732
0.55	1.55	-0.29919	0	29.4561
0.65	1.55	-0.293131	0	29.4347
0.75	1.55	-0.287142	0	29.4092
0.85	1.55	-0.281223	0	29.3796
0.95	1.55	-0.275378	0	29.3461
1.05	1.55	-0.269611	0	29.3087
1.15	1.55	-0.263924	0	29.2675
1.25	1.55	-0.25832	0	29.2228
1.35	1.55	-0.252805	0	29.1745
1.45	1.55	-0.247381	0	29.123
1.55	1.55	-0.242053	0	29.0683
1.65	1.55	-0.236824	0	29.0106
1.75	1.55	-0.231699	0	28.9502
1.85	1.55	-0.226681	0	28.8872
1.95	1.55	-0.221774	0	28.8219
2.05	1.55	-0.216983	0	28.7544
2.15	1.55	-0.212311	0	28.6851
2.25	1.55	-0.207761	0	28.6141
2.35	1.55	-0.203337	0	28.5419
2.45	1.55	-0.199043	0	28.4684
2.55	1.55	-0.194879	0	28.3942
2.65	1.55	-0.19085	0	28.3195
2.75	1.55	-0.186957	0	28.2446
2.85	1.55	-0.183201	0	28.1698
2.95	1.55	-0.179588	0	28.0953
3.05	1.55	-0.176119	0	28.0216
3.15	1.55	-0.172794	0	27.949
3.25	1.55	-0.169614	0	27.8777
3.35	1.55	-0.166577	0	27.8081
3.45	1.55	-0.163683	0	27.7405
3.55	1.55	-0.16093	0	27.6753
3.65	1.55	-0.158319	0	27.6128
3.75	1.55	-0.155848	0	27.5532
3.85	1.55	-0.153521	0	27.4968
3.95	1.55	-0.151338	0	27.444
4.05	1.55	-0.149304	0	27.3951
4.15	1.55	-0.147425	0	27.3503
4.25	1.55	-0.145706	0	27.3098
4.35	1.55	-0.144157	0	27.2738
4.45	1.55	-0.142787	0	27.2426
4.55	1.55	-0.141608	0	27.2163
4.65	1.55	-0.14063	0	27.1951
4.75	1.55	-0.139865	0	27.1791
4.85	1.55	-0.139324	0	27.1684
4.95	1.55	-0.139013	0	27.163
5.05	1.55	-0.139013	0	27.163
5.15	1.55	-0.139324	0	27.1684
5.25	1.55	-0.139865	0	27.1791
5.35	1.55	-0.14063	0	27.1951
5.45	1.55	-0.141608	0	27.2163
5.55	1.55	-0.142787	0	27.2426
5.65	1.55	-0.144157	0	27.2738
5.75	1.55	-0.145706	0	27.3098
5.85	1.55	-0.147425	0	27.3503
5.95	1.55	-0.149304	0	27.3951
6.05	1.55	-0.151338	0	27.4441
6.15	1.55	-0.153521	0	27.4968
6.25	1.55	-0.155848	0	27.5532
6.35	1.55	-0.158319	0	27.6128
6.45	1.55	-0.16093	0	27.6754
6.55	1.55	-0.163683	0	27.7406
6.65	1.55	-0.166577	0	27.8081
6.75	1.55	-0.169614	0	27.8777
6.85	1.55	-0.172794	0	27.949
6.95	1.55	-0.176119	0	28.0217
7.05	1.55	-0.179588	0	28.0954
7.15	1.55	-0.183201	0	28.1698
7.25	1.55	-0.186957	0	28.2446
7.35	1.55	-0.19085	0	28.3196
7.45	1.55	-0.194879	0	28.3943
7.55	1.55	-0.199043	0	28.4685
7.65	1.55	-0.203337	0	28.5419
7.75	1.55	-0.207761	0	28.6142
7.85	1.55	-0.212311	0	28.6851
7.95	1.55	-0.216983	0	28.7545
8.05	1.55	-0.221774	0	28.8219
8.15	1.55	-0.226681	0	28.8872
8.25	1.55	-0.231699	0	28.9502
8.35	1.55	-0.236824	0	29.0106
8.45	1.55	-0.242053	0	29.0683
8.55	1.55	-0.247381	0	29.123
8.65	1.55	-0.252805	0	29.1745
8.75	1.55	-0.25832	0	29.2228
8.85	1.55	-0.263924	0	29.2675
8.95	1.55	-0.269611	0	29.3087
9.05	1.55	-0.275378	0	29.3461
9.15	1.55	-0.281223	0	29.3796
9.25	1.55	-0.287142	0	29.4092
9.35	1.55	-0.293131	0	29.4347
9.45	1.55	-0.29919	0	29.456
9.55	1.55	-0.305317	0	29.4732
9.65	1.55	-0.311529	0	29.4861
9.75	1.55	-0.317945	0	29.4947
9.85	1.55	-0.325622	0	29.499
9.95	1.55	-0.353366	0	0
0.05	1.65	-0.347704	0	0
0.15	1.65	-0.318829	0	28.5723
0.25	1.65	-0.311016	0	28.5679
0.35	1.65	-0.304549	0	28.5589
0.45	1.65	-0.298297	0	28.5454
0.55	1.65	-0.292131	0	28.5276
0.65	1.65	-0.286034	0	28.5053
0.75	1.65	-0.280005	0	28.4788
0.85	1.65	-0.274047	0	28.448
0.95	1.65	-0.268162	0	28.413
1.05	1.65	-0.262356	0	28.3741
1.15	1.65	-0.256631	0	28.3312
1.25	1.65	-0.250991	0	28.2845
1.35	1.65	-0.245441	0	28.2342
1.45	1.65	-0.239984	0	28.1804
1.55	1.65	-0.234626	0	28.1233
1.65	1.65	-0.22937	0	28.0632
1.75	1.65	-0.224222	0	28.0001
1.85	1.65	-0.219184	0	27.9343
1.95	1.65	-0.214263	0	27.866
2.05	1.65	-0.209462	0	27.7955
2.15	1.65	-0.204785	0	27.723
2.25	1.65	-0.200236	0	27.6487
2.35	1.65	-0.195819	0	27.573
2.45	1.65	-0.191538	0	27.4962
2.55	1.65	-0.187395	0	27.4184
2.65	1.65	-0.183392	0	27.34
2.75	1.65	-0.179533	0	27.2615
2.85	1.65	-0.175818	0	27.1829
2.95	1.65	-0.172251	0	27.1048
3.05	1.65	-0.168837	0	27.0273
3.15	1.65	-0.165573	0	26.9509
3.25	1.65	-0.162459	0	26.8759
3.35	1.65	-0.159495	0	26.8027
3.45	1.65	-0.156679	0	26.7315
3.55	1.65	-0.154008	0	26.6628
3.65	1.65	-0.151482	0	26.5968
3.75	1.65	-0.149098	0	26.5339
3.85	1.65	-0.146856	0	26.4745
3.95	1.65	-0.144757	0	26.4187
4.05	1.65	-0.142804	0	26.3671
4.15	1.65	-0.141	0	26.3197
4.25	1.65	-0.139351	0	26.2768
4.35	1.65	-0.137864	0	26.2388
4.45	1.65	-0.136548	0	26.2058
4.55	1.65	-0.135413	0	26.178
4.65	1.65	-0.13447	0	26.1555
4.75	1.65	-0.133731	0	26.1386
4.85	1.65	-0.133204	0	26.1272
4.95	1.65	-0.132898	0	26.1215
5.05	1.65	-0.132898	0	26.1215
5.15	1.65	-0.133204	0	26.1272
5.25	1.65	-0.133731	0	26.1386
5.35	1.65	-0.13447	0	26.1555
5.45	1.65	-0.135413	0	26.178
5.55	1.65	-0.136548	0	26.2058
5.65	1.65	-0.137864	0	26.2388
5.75	1.65	-0.139351	0	26.2769
5.85	1.65	-0.141	0	26.3197
5.95	1.65	-0.142804	0	26.3671
6.05	1.65	-0.144757	0	26.4188
6.15	1.65	-0.146856	0	26.4745
6.25	1.65	-0.149098	0	26.534
6.35	1.65	-0.151482	0	26.5968
6.45	1.65	-0.154008	0	26.6628
6.55	1.65	-0.156679	0	26.7315
6.65	1.65	-0.159495	0	26.8027
6.75	1.65	-0.162459	0	26.8759
6.85	1.65	-0.165573	0	26.9509
6.95	1.65	-0.168837	0	27.0273
7.05	1.65	-0.172251	0	27.1048
7.15	1.65	-0.175818	0	27.1829
7.25	1.65	-0.179533	0	27.2615
7.35	1.65	-0.183392	0	27.3401
7.45	1.65	-0.187395	0	27.4184
7.55	1.65	-0.191538	0	27.4962
7.65	1.65	-0.195819	0	27.5731
7.75	1.65	-0.200236	0	27.6487
7.85	1.65	-0.204785	0	27.723
7.95	1.65	-0.209462	0	27.7955
8.05	1.65	-0.214263	0	27.866
8.15	1.65	-0.219184	0	27.9343
8.25	1.65	-0.224222	0	28.0001
8.35	1.65	-0.22937	0	28.0632
8.45	1.65	-0.234626	0	28.1234
8.55	1.65	-0.239984	0	28.1805
8.65	1.65	-0.245441	0	28.2342
8.75	1.65	-0.250991	0	28.2845
8.85	1.65	-0.256631	0	28.3312
8.95	1.65	-0.262356	0	28.374
9.05	1.65	-0.268162	0	28.413
9.15	1.65	-0.274047	0	28.448
9.25	1.65	-0.280005	0	28.4788
9.35	1.65	-0.286034	0	28.5053
9.45	1.65	-0.292131	0	28.5276
9.55	1.65	-0.298297	0	28.5455
9.65	1.65	-0.304549	0	28.5589
9.75	1.65	-0.311016	0	28.5679
9.85	1.65	-0.318828	0	28.5723
9.95	1.65	-0.347704	0	0
0.05	1.75	-0.342157	0	0
0.15	1.75	-0.31222	0	27.6502
0.25	1.75	-0.304275	0	27.6455
0.35	1.75	-0.297756	0	27.6362
0.45	1.75	-0.291464	0	27.6222
0.55	1.75	-0.285259	0	27.6035
0.65	1.75	-0.279122	0	27.5803
0.75	1.75	-0.273052	0	27.5526
0.85	1.75	-0.267052	0	27.5205
0.95	1.75	-0.261126	0	27.484
1.05	1.75	-0.255278	0	27.4433
1.15	1.75	-0.249513	0	27.3986
1.25	1.75	-0.243833	0	27.3499
1.35	1.75	-0.238245	0	27.2973
1.45	1.75	-0.232753	0	27.2412
1.55	1.75	-0.227361	0	27.1815
1.65	1.75	-0.222075	0	27.1186
1.75	1.75	-0.216899	0	27.0526
1.85	1.75	-0.211838	0	26.9838
1.95	1.75	-0.206898	0	26.9124
2.05	1.75	-0.202083	0	26.8385
2.15	1.75	-0.197397	0	26.7625
2.25	1.75	-0.192845	0	26.6847
2.35	1.75	-0.188432	0	26.6054
2.45	1.75	-0.18416	0	26.5247
2.55	1.75	-0.180034	0	26.4431
2.65	1.75	-0.176055	0	26.3608
2.75	1.75	-0.172227	0	26.2782
2.85	1.75	-0.168551	0	26.1956
2.95	1.75	-0.16503	0	26.1134
3.05	1.75	-0.161668	0	26.0319
3.15	1.75	-0.158465	0	25.9514
3.25	1.75	-0.155419	0	25.8724
3.35	1.75	-0.152529	0	25.7951
3.45	1.75	-0.149792	0	25.72
3.55	1.75	-0.147206	0	25.6475
3.65	1.75	-0.144767	0	25.5778
3.75	1.75	-0.142473	0	25.5113
3.85	1.75	-0.140322	0	25.4484
3.95	1.75	-0.138313	0	25.3894
4.05	1.75	-0.136446	0	25.3347
4.15	1.75	-0.134723	0	25.2845
4.25	1.75	-0.133149	0	25.2391
4.35	1.75	-0.131729	0	25.1988
4.45	1.75	-0.13047	0	25.1638
4.55	1.75	-0.129384	0	25.1342
4.65	1.75	-0.128478	0	25.1104
4.75	1.75	-0.127766	0	25.0925
4.85	1.75	-0.127255	0	25.0804
4.95	1.75	-0.126955	0	25.0743
5.05	1.75	-0.126955	0	25.0743
5.15	1.75	-0.127255	0	25.0804
5.25	1.75	-0.127766	0	25.0925
5.35	1.75	-0.128478	0	25.1105
5.45	1.75	-0.129384	0	25.1343
5.55	1.75	-0.13047	0	25.1638
5.65	1.75	-0.131729	0	25.1988
5.75	1.75	-0.133149	0	25.2391
5.85	1.75	-0.134723	0	25.2845
5.95	1.75	-0.136446	0	25.3347
6.05	1.75	-0.138313	0	25.3894
6.15	1.75	-0.140322	0	25.4485
6.25	1.75	-0.142473	0	25.5113
6.35	1.75	-0.144767	0	25.5778
6.45	1.75	-0.147206	0	25.6475
6.55	1.75	-0.149792	0	25.7201
6.65	1.75	-0.152529	0	25.7952
6.75	1.75	-0.155419	0	25.8724
6.85	1.75	-0.158465	0	25.9515
6.95	1.75	-0.161668	0	26.0319
7.05	1.75	-0.16503	0	26.1134
7.15	1.75	-0.168551	0	26.1957
7.25	1.75	-0.172227	0	26.2783
7.35	1.75	-0.176055	0	26.3609
7.45	1.75	-0.180034	0	26.4432
7.55	1.75	-0.18416	0	26.5247
7.65	1.75	-0.188432	0	26.6054
7.75	1.75	-0.192845	0	26.6848
7.85	1.75	-0.197397	0	26.7626
7.95	1.75	-0.202083	0	26.8386
8.05	1.75	-0.206898	0	26.9124
8.15	1.75	-0.211838	0	26.9839
8.25	1.75	-0.216899	0	27.0527
8.35	1.75	-0.222075	0	27.1186
8.45	1.75	-0.227361	0	27.1815
8.55	1.75	-0.232753	0	27.2412
8.65	1.75	-0.238245	0	27.2974
8.75	1.75	-0.243833	0	27.3499
8.85	1.75	-0.249513	0	27.3986
8.95	1.75	-0.255278	0	27.4433
9.05	1.75	-0.261126	0	27.484
9.15	1.75	-0.267052	0	27.5205
9.25	1.75	-0.273052	0	27.5526
9.35	1.75	-0.279122	0	27.5803
9.45	1.75	-0.285259	0	27.6035
9.55	1.75	-0.291464	0	27.6221
9.65	1.75	-0.297756	0	27.6362
9.75	1.75	-0.304275	0	27.6455
9.85	1.75	-0.31222	0	27.6502
9.95	1.75	-0.342157	0	0
0.05	1.85	-0.336728	0	0
0.15	1.85	-0.305809	0	26.7327
0.25	1.85	-0.297735	0	26.7279
0.35	1.85	-0.291163	0	26.7181
0.45	1.85	-0.284831	0	26.7034
0.55	1.85	-0.278585	0	26.684
0.65	1.85	-0.272406	0	26.6598
0.75	1.85	-0.266293	0	26.6308
0.85	1.85	-0.260249	0	26.5973
0.95	1.85	-0.254279	0	26.5592
1.05	1.85	-0.248387	0	26.5167
1.15	1.85	-0.242578	0	26.47
1.25	1.85	-0.236856	0	26.4191
1.35	1.85	-0.231226	0	26.3641
1.45	1.85	-0.225694	0	26.3054
1.55	1.85	-0.220265	0	26.243
1.65	1.85	-0.214944	0	26.1772
1.75	1.85	-0.209736	0	26.1081
1.85	1.85	-0.204648	0	26.036
1.95	1.85	-0.199684	0	25.9611
2.05	1.85	-0.19485	0	25.8837
2.15	1.85	-0.190151	0	25.804
2.25	1.85	-0.185592	0	25.7224
2.35	1.85	-0.181178	0	25.639
2.45	1.85	-0.176912	0	25.5543
2.55	1.85	-0.172798	0	25.4685
2.65	1.85	-0.16884	0	25.3819
2.75	1.85	-0.165041	0	25.295
2.85	1.85	-0.161401	0	25.208
2.95	1.85	-0.157924	0	25.1214
3.05	1.85	-0.154613	0	25.0354
3.15	1.85	-0.15147	0	24.9505
3.25	1.85	-0.148491	0	24.867
3.35	1.85	-0.145676	0	24.7854
3.45	1.85	-0.143021	0	24.706
3.55	1.85	-0.140522	0	24.6292
3.65	1.85	-0.138175	0	24.5554
3.75	1.85	-0.135976	0	24.485
3.85	1.85	-0.133921	0	24.4184
3.95	1.85	-0.132007	0	24.3559
4.05	1.85	-0.130232	0	24.2978
4.15	1.85	-0.128597	0	24.2445
4.25	1.85	-0.127104	0	24.1963
4.35	1.85	-0.125756	0	24.1534
4.45	1.85	-0.124562	0	24.1162
4.55	1.85	-0.123527	0	24.0848
4.65	1.85	-0.122664	0	24.0595
4.75	1.85	-0.12198	0	24.0404
4.85	1.85	-0.121488	0	24.0276
4.95	1.85	-0.121194	0	24.0211
5.05	1.85	-0.121194	0	24.0212
5.15	1.85	-0.121488	0	24.0276
5.25	1.85	-0.12198	0	24.0404
5.35	1.85	-0.122664	0	24.0595
5.45	1.85	-0.123527	0	24.0849
5.55	1.85	-0.124562	0	24.1162
5.65	1.85	-0.125756	0	24.1534
5.75	1.85	-0.127104	0	24.1963
5.85	1.85	-0.128597	0	24.2445
5.95	1.85	-0.130232	0	24.2978
6.05	1.85	-0.132007	0	24.3559
6.15	1.85	-0.133921	0	24.4184
6.25	1.85	-0.135976	0	24.4851
6.35	1.85	-0.138175	0	24.5555
6.45	1.85	-0.140522	0	24.6293
6.55	1.85	-0.143021	0	24.7061
6.65	1.85	-0.145676	0	24.7855
6.75	1.85	-0.148491	0	24.8671
6.85	1.85	-0.15147	0	24.9506
6.95	1.85	-0.154613	0	25.0355
7.05	1.85	-0.157924	0	25.1214
7.15	1.85	-0.161401	0	25.2081
7.25	1.85	-0.165041	0	25.2951
7.35	1.85	-0.16884	0	25.382
7.45	1.85	-0.172798	0	25.4685
7.55	1.85	-0.176912	0	25.5543
7.65	1.85	-0.181178	0	25.6391
7.75	1.85	-0.185592	0	25.7224
7.85	1.85	-0.190151	0	25.804
7.95	1.85	-0.19485	0	25.8837
8.05	1.85	-0.199684	0	25.9611
8.15	1.85	-0.204648	0	26.036
8.25	1.85	-0.209736	0	26.1081
8.35	1.85	-0.214944	0	26.1772
8.45	1.85	-0.220265	0	26.243
8.55	1.85	-0.225694	0	26.3054
8.65	1.85	-0.231226	0	26.3642
8.75	1.85	-0.236856	0	26.4191
8.85	1.85	-0.242578	0	26.47
8.95	1.85	-0.248387	0	26.5168
9.05	1.85	-0.254279	0	26.5592
9.15	1.85	-0.260249	0	26.5973
9.25	1.85	-0.266293	0	26.6309
9.35	1.85	-0.272406	0	26.6598
9.45	1.85	-0.278585	0	26.684
9.55	1.85	-0.284831	0	26.7035
9.65	1.85	-0.291163	0	26.7181
9.75	1.85	-0.297735	0	26.7278
9.85	1.85	-0.305809	0	26.7327
9.95	1.85	-0.336728	0	0
0.05	1.95	-0.331421	0	0
0.15	1.95	-0.299608	0	25.8202
0.25	1.95	-0.291409	0	25.8151
0.35	1.95	-0.284784	0	25.8048
0.45	1.95	-0.278409	0	25.7896
0.55	1.95	-0.27212	0	25.7692
0.65	1.95	-0.265897	0	25.7439
0.75	1.95	-0.259739	0	25.7137
0.85	1.95	-0.253649	0	25.6786
0.95	1.95	-0.247632	0	25.6388
1.05	1.95	-0.241693	0	25.5944
1.15	1.95	-0.235836	0	25.5455
1.25	1.95	-0.230067	0	25.4922
1.35	1.95	-0.224392	0	25.4347
1.45	1.95	-0.218816	0	25.3732
1.55	1.95	-0.213345	0	25.3079
1.65	1.95	-0.207984	0	25.2389
1.75	1.95	-0.202741	0	25.1665
1.85	1.95	-0.19762	0	25.0909
1.95	1.95	-0.192627	0	25.0124
2.05	1.95	-0.18777	0	24.9311
2.15	1.95	-0.183052	0	24.8474
2.25	1.95	-0.178481	0	24.7617
2.35	1.95	-0.17406	0	24.674
2.45	1.95	-0.169795	0	24.5849
2.55	1.95	-0.16569	0	24.4946
2.65	1.95	-0.161749	0	24.4035
2.75	1.95	-0.157974	0	24.3119
2.85	1.95	-0.154368	0	24.2201
2.95	1.95	-0.150932	0	24.1287
3.05	1.95	-0.147672	0	24.0379
3.15	1.95	-0.144587	0	23.9482
3.25	1.95	-0.141676	0	23.8599
3.35	1.95	-0.138937	0	23.7735
3.45	1.95	-0.136365	0	23.6894
3.55	1.95	-0.133956	0	23.6081
3.65	1.95	-0.131705	0	23.5298
3.75	1.95	-0.129605	0	23.4551
3.85	1.95	-0.127652	0	23.3843
3.95	1.95	-0.12584	0	23.3178
4.05	1.95	-0.124165	0	23.2561
4.15	1.95	-0.122625	0	23.1994
4.25	1.95	-0.12122	0	23.1481
4.35	1.95	-0.119953	0	23.1025
4.45	1.95	-0.118828	0	23.0628
4.55	1.95	-0.117852	0	23.0294
4.65	1.95	-0.117034	0	23.0024
4.75	1.95	-0.116385	0	22.982
4.85	1.95	-0.115912	0	22.9683
4.95	1.95	-0.115625	0	22.9615
5.05	1.95	-0.115625	0	22.9615
5.15	1.95	-0.115912	0	22.9684
5.25	1.95	-0.116385	0	22.982
5.35	1.95	-0.117034	0	23.0025
5.45	1.95	-0.117852	0	23.0294
5.55	1.95	-0.118828	0	23.0628
5.65	1.95	-0.119953	0	23.1025
5.75	1.95	-0.12122	0	23.1481
5.85	1.95	-0.122625	0	23.1994
5.95	1.95	-0.124165	0	23.2561
6.05	1.95	-0.12584	0	23.3179
6.15	1.95	-0.127652	0	23.3844
6.25	1.95	-0.129605	0	23.4551
6.35	1.95	-0.131705	0	23.5299
6.45	1.95	-0.133956	0	23.6081
6.55	1.95	-0.136365	0	23.6895
6.65	1.95	-0.138937	0	23.7736
6.75	1.95	-0.141676	0	23.86
6.85	1.95	-0.144587	0	23.9482
6.95	1.95	-0.147672	0	24.0379
7.05	1.95	-0.150932	0	24.1287
7.15	1.95	-0.154368	0	24.2202
7.25	1.95	-0.157974	0	24.3119
7.35	1.95	-0.161749	0	24.4035
7.45	1.95	-0.16569	0	24.4947
7.55	1.95	-0.169795	0	24.585
7.65	1.95	-0.17406	0	24.6741
7.75	1.95	-0.178481	0	24.7617
7.85	1.95	-0.183052	0	24.8475
7.95	1.95	-0.18777	0	24.9311
8.05	1.95	-0.192627	0	25.0124
8.15	1.95	-0.19762	0	25.0909
8.25	1.95	-0.202741	0	25.1665
8.35	1.95	-0.207984	0	25.2389
8.45	1.95	-0.213345	0	25.3079
8.55	1.95	-0.218816	0	25.3732
8.65	1.95	-0.224392	0	25.4348
8.75	1.95	-0.230067	0	25.4922
8.85	1.95	-0.235836	0	25.5455
8.95	1.95	-0.241693	0	25.5944
9.05	1.95	-0.247632	0	25.6388
9.15	1.95	-0.253649	0	25.6786
9.25	1.95	-0.259739	0	25.7137
9.35	1.95	-0.265897	0	25.7439
9.45	1.95	-0.27212	0	25.7693
9.55	1.95	-0.278409	0	25.7896
9.65	1.95	-0.284784	0	25.8049
9.75	1.95	-0.291409	0	25.8151
9.85	1.95	-0.299608	0	25.8202
9.95	1.95	-0.331421	0	0
0.05	2.05	-0.326238	0	0
0.15	2.05	-0.29363	0	24.9127
0.25	2.05	-0.285312	0	24.9074
0.35	2.05	-0.278633	0	24.8967
0.45	2.05	-0.272212	0	24.8808
0.55	2.05	-0.265879	0	24.8595
0.65	2.05	-0.259609	0	24.833
0.75	2.05	-0.253403	0	24.8014
0.85	2.05	-0.247263	0	24.7647
0.95	2.05	-0.241196	0	24.7231
1.05	2.05	-0.235205	0	24.6766
1.15	2.05	-0.229297	0	24.6253
1.25	2.05	-0.223478	0	24.5696
1.35	2.05	-0.217752	0	24.5093
1.45	2.05	-0.212127	0	24.4449
1.55	2.05	-0.206609	0	24.3764
1.65	2.05	-0.201204	0	24.3041
1.75	2.05	-0.195919	0	24.2281
1.85	2.05	-0.19076	0	24.1488
1.95	2.05	-0.185733	0	24.0663
2.05	2.05	-0.180846	0	23.9809
2.15	2.05	-0.176105	0	23.893
2.25	2.05	-0.171515	0	23.8027
2.35	2.05	-0.167083	0	23.7106
2.45	2.05	-0.162813	0	23.6167
2.55	2.05	-0.158712	0	23.5215
2.65	2.05	-0.154782	0	23.4255
2.75	2.05	-0.151028	0	23.3288
2.85	2.05	-0.147451	0	23.232
2.95	2.05	-0.144054	0	23.1353
3.05	2.05	-0.140842	0	23.0393
3.15	2.05	-0.137815	0	22.9443
3.25	2.05	-0.134971	0	22.8509
3.35	2.05	-0.132308	0	22.7593
3.45	2.05	-0.129821	0	22.6701
3.55	2.05	-0.127504	0	22.5837
3.65	2.05	-0.125353	0	22.5006
3.75	2.05	-0.123358	0	22.4212
3.85	2.05	-0.121513	0	22.3459
3.95	2.05	-0.119811	0	22.2751
4.05	2.05	-0.118244	0	22.2093
4.15	2.05	-0.116809	0	22.1489
4.25	2.05	-0.115502	0	22.0942
4.35	2.05	-0.114323	0	22.0455
4.45	2.05	-0.113276	0	22.0032
4.55	2.05	-0.112365	0	21.9675
4.65	2.05	-0.111599	0	21.9387
4.75	2.05	-0.110987	0	21.9169
4.85	2.05	-0.110538	0	21.9023
4.95	2.05	-0.110259	0	21.895
5.05	2.05	-0.110259	0	21.895
5.15	2.05	-0.110538	0	21.9023
5.25	2.05	-0.110987	0	21.9169
5.35	2.05	-0.111599	0	21.9387
5.45	2.05	-0.112365	0	21.9676
5.55	2.05	-0.113276	0	22.0033
5.65	2.05	-0.114323	0	22.0456
5.75	2.05	-0.115502	0	22.0942
5.85	2.05	-0.116809	0	22.149
