# BEGIN PHI DATASET
#BLOCK HEADER time:0
#x	y	phi	id	pressure

0.95	6.85	-0.34499	1	-231.074
1.05	6.85	-0.426826	1	-231.074
1.15	6.85	-0.425445	1	-231.074
1.25	6.85	-0.449773	1	-231.075
1.35	6.85	-0.450521	1	-231.075
1.45	6.85	-0.393897	1	-231.076
1.55	6.85	-0.396472	1	-231.076
1.65	6.85	-0.366226	1	-231.077
1.75	6.85	-0.329948	1	-231.077
1.85	6.85	-0.423294	1	-231.078
1.95	6.85	-0.483864	1	-231.079
2.05	6.85	-0.41973	1	-231.079
2.15	6.85	-0.314679	1	-231.08
2.25	6.85	-0.334222	1	-231.08
2.35	6.85	-0.39974	1	-231.081
2.45	6.85	-0.469612	1	-231.082
2.55	6.85	-0.321457	1	-231.082
2.65	6.85	-0.347968	1	-231.083
2.75	6.85	-0.379409	1	-231.083
2.85	6.85	-0.409799	1	-231.084
2.95	6.85	-0.511081	1	-231.085
3.05	6.85	-0.327643	1	-231.085
3.15	6.85	-0.338856	1	-231.086
3.25	6.85	-0.46113	1	-231.086
3.35	6.85	-0.4892	1	-231.087
3.45	6.85	-0.494381	1	-231.087
3.55	6.85	-0.464772	1	-231.088
3.65	6.85	-0.356361	1	-231.088
3.75	6.85	-0.3457	1	-231.088
3.85	6.85	-0.407813	1	-231.089
3.95	6.85	-0.351058	1	-231.089
4.05	6.85	-0.510095	1	-231.09
4.15	6.85	-0.411969	1	-231.09
4.25	6.85	-0.506986	1	-231.09
4.35	6.85	-0.453083	1	-231.09
4.45	6.85	-0.445004	1	-231.091
4.55	6.85	-0.379765	1	-231.091
4.65	6.85	-0.446139	1	-231.091
4.75	6.85	-0.375192	1	-231.091
4.85	6.85	-0.440632	1	-231.091
4.95	6.85	-0.346379	1	-231.091
5.05	6.85	-0.487156	1	-231.092
5.15	6.85	-0.429944	1	-231.092
5.25	6.85	-0.387164	1	-231.092
5.35	6.85	-0.328515	1	-231.092
5.45	6.85	-0.33436	1	-231.092
5.55	6.85	-0.36652	1	-231.092
5.65	6.85	-0.369087	1	-231.092
5.75	6.85	-0.508012	1	-231.092
5.85	6.85	-0.395646	1	-231.092
5.95	6.85	-0.444639	1	-231.093
6.05	6.85	-0.476961	1	-231.093
6.15	6.85	-0.442042	1	-231.093
6.25	6.85	-0.407307	1	-231.093
6.35	6.85	-0.336524	1	-231.093
6.45	6.85	-0.325799	1	-231.093
6.55	6.85	-0.466521	1	-231.093
6.65	6.85	-0.41425	1	-231.093
6.75	6.85	-0.326488	1	-231.093
6.85	6.85	-0.493127	1	-231.093
6.95	6.85	-0.36254	1	-231.093
7.05	6.85	-0.473816	1	-231.093
7.15	6.85	-0.432975	1	-231.093
7.25	6.85	-0.510805	1	-231.093
7.35	6.85	-0.363302	1	-231.093
7.45	6.85	-0.461929	1	0
0.05	6.95	-0.430299	1	0
0.15	6.95	-0.405861	1	-232.052
0.25	6.95	-0.32783	1	-232.052
0.35	6.95	-0.395693	1	-232.053
0.45	6.95	-0.447465	1	-232.053
0.55	6.95	-0.337161	1	-232.053
0.65	6.95	-0.328972	1	-232.053
0.75	6.95	-0.514745	1	-232.053
0.85	6.95	-0.448118	1	-232.054
0.95	6.95	-0.497142	1	-232.054
1.05	6.95	-0.496033	1	-232.054
1.15	6.95	-0.404893	1	-232.055
1.25	6.95	-0.450639	1	-232.055
1.35	6.95	-0.40112	1	-232.055
1.45	6.95	-0.350135	1	-232.056
1.55	6.95	-0.471255	1	-232.056
1.65	6.95	-0.484801	1	-232.057
1.75	6.95	-0.454305	1	-232.058
1.85	6.95	-0.503401	1	-232.058
1.95	6.95	-0.413389	1	-232.059
2.05	6.95	-0.422111	1	-232.059
2.15	6.95	-0.417848	1	-232.06
2.25	6.95	-0.3479	1	-232.06
2.35	6.95	-0.407832	1	-232.061
2.45	6.95	-0.482236	1	-232.062
2.55	6.95	-0.441302	1	-232.062
2.65	6.95	-0.410704	1	-232.063
2.75	6.95	-0.434619	1	-232.063
2.85	6.95	-0.473472	1	-232.064
2.95	6.95	-0.364259	1	-232.065
3.05	6.95	-0.448922	1	-232.065
3.15	6.95	-0.397886	1	-232.066
3.25	6.95	-0.392343	1	-232.066
3.35	6.95	-0.445372	1	-232.067
3.45	6.95	-0.424285	1	-232.067
3.55	6.95	-0.474275	1	-232.068
3.65	6.95	-0.487007	1	-232.068
3.75	6.95	-0.488772	1	-232.068
3.85	6.95	-0.492698	1	-232.069
3.95	6.95	-0.409016	1	-232.069
4.05	6.95	-0.367238	1	-232.069
4.15	6.95	-0.477266	1	-232.07
4.25	6.95	-0.343994	1	-232.07
4.35	6.95	-0.461848	1	-232.07
4.45	6.95	-0.466856	1	-232.07
4.55	6.95	-0.449588	1	-232.071
4.65	6.95	-0.470857	1	-232.071
4.75	6.95	-0.52075	1	-232.071
4.85	6.95	-0.515393	1	-232.071
4.95	6.95	-0.348568	1	-232.071
5.05	6.95	-0.363657	1	-232.072
5.15	6.95	-0.35882	1	-232.072
5.25	6.95	-0.340479	1	-232.072
5.35	6.95	-0.373441	1	-232.072
5.45	6.95	-0.445104	1	-232.072
5.55	6.95	-0.380307	1	-232.072
5.65	6.95	-0.367375	1	-232.072
5.75	6.95	-0.363405	1	-232.072
5.85	6.95	-0.428723	1	-232.072
5.95	6.95	-0.516167	1	-232.073
6.05	6.95	-0.496393	1	-232.073
6.15	6.95	-0.387493	1	-232.073
6.25	6.95	-0.395797	1	-232.073
6.35	6.95	-0.349781	1	-232.073
6.45	6.95	-0.357556	1	-232.073
6.55	6.95	-0.490588	1	-232.073
6.65	6.95	-0.394869	1	-232.073
6.75	6.95	-0.426552	1	-232.073
6.85	6.95	-0.505713	1	-232.073
6.95	6.95	-0.359196	1	-232.073
7.05	6.95	-0.492426	1	-232.073
7.15	6.95	-0.432756	1	-232.073
7.25	6.95	-0.408401	1	-232.073
7.35	6.95	-0.393825	1	-232.073
7.45	6.95	-0.356074	1	0
0.05	7.05	-0.452769	1	0
0.15	7.05	-0.474254	1	-233.033
0.25	7.05	-0.514059	1	-233.033
0.35	7.05	-0.479727	1	-233.033
0.45	7.05	-0.424498	1	-233.033
0.55	7.05	-0.443579	1	-233.033
0.65	7.05	-0.526406	1	-233.033
0.75	7.05	-0.349794	1	-233.033
0.85	7.05	-0.368877	1	-233.034
0.95	7.05	-0.47164	1	-233.034
1.05	7.05	-0.525748	1	-233.034
1.15	7.05	-0.440719	1	-233.035
1.25	7.05	-0.382272	1	-233.035
1.35	7.05	-0.489312	1	-233.036
1.45	7.05	-0.413119	1	-233.036
1.55	7.05	-0.485368	1	-233.037
1.65	7.05	-0.531239	1	-233.037
1.75	7.05	-0.538938	1	-233.038
1.85	7.05	-0.360335	1	-233.038
1.95	7.05	-0.486327	1	-233.039
2.05	7.05	-0.407387	1	-233.039
2.15	7.05	-0.450702	1	-233.04
2.25	7.05	-0.470434	1	-233.04
2.35	7.05	-0.437487	1	-233.041
2.45	7.05	-0.518142	1	-233.042
2.55	7.05	-0.372022	1	-233.042
2.65	7.05	-0.454688	1	-233.043
2.75	7.05	-0.4937	1	-233.043
2.85	7.05	-0.388193	1	-233.044
2.95	7.05	-0.430094	1	-233.044
3.05	7.05	-0.345636	1	-233.045
3.15	7.05	-0.489146	1	-233.046
3.25	7.05	-0.414174	1	-233.046
3.35	7.05	-0.436196	1	-233.047
3.45	7.05	-0.503309	1	-233.047
3.55	7.05	-0.522119	1	-233.047
3.65	7.05	-0.507923	1	-233.048
3.75	7.05	-0.44454	1	-233.048
3.85	7.05	-0.515501	1	-233.049
3.95	7.05	-0.431044	1	-233.049
4.05	7.05	-0.393687	1	-233.049
4.15	7.05	-0.383474	1	-233.05
4.25	7.05	-0.354965	1	-233.05
4.35	7.05	-0.372141	1	-233.05
4.45	7.05	-0.511979	1	-233.05
4.55	7.05	-0.413129	1	-233.051
4.65	7.05	-0.43023	1	-233.051
4.75	7.05	-0.362869	1	-233.051
4.85	7.05	-0.528107	1	-233.051
4.95	7.05	-0.448231	1	-233.051
5.05	7.05	-0.367096	1	-233.051
5.15	7.05	-0.536848	1	-233.052
5.25	7.05	-0.488618	1	-233.052
5.35	7.05	-0.505888	1	-233.052
5.45	7.05	-0.405152	1	-233.052
5.55	7.05	-0.440438	1	-233.052
5.65	7.05	-0.469844	1	-233.052
5.75	7.05	-0.42238	1	-233.052
5.85	7.05	-0.489841	1	-233.052
5.95	7.05	-0.418084	1	-233.053
6.05	7.05	-0.461316	1	-233.053
6.15	7.05	-0.456976	1	-233.053
6.25	7.05	-0.469734	1	-233.053
6.35	7.05	-0.515319	1	-233.053
6.45	7.05	-0.402904	1	-233.053
6.55	7.05	-0.465541	1	-233.053
6.65	7.05	-0.408091	1	-233.053
6.75	7.05	-0.391975	1	-233.053
6.85	7.05	-0.527636	1	-233.053
6.95	7.05	-0.489446	1	-233.053
7.05	7.05	-0.452458	1	-233.053
7.15	7.05	-0.450489	1	-233.053
7.25	7.05	-0.393912	1	-233.053
7.35	7.05	-0.474286	1	-233.053
7.45	7.05	-0.415243	1	0
0.05	7.15	-0.353553	1	0
0.15	7.15	-0.380868	1	-234.013
0.25	7.15	-0.356468	1	-234.013
0.35	7.15	-0.494851	1	-234.013
0.45	7.15	-0.39677	1	-234.013
0.55	7.15	-0.531871	1	-234.013
0.65	7.15	-0.427365	1	-234.013
0.75	7.15	-0.379664	1	-234.014
0.85	7.15	-0.427294	1	-234.014
0.95	7.15	-0.454484	1	-234.014
1.05	7.15	-0.377798	1	-234.014
1.15	7.15	-0.517928	1	-234.015
1.25	7.15	-0.421068	1	-234.015
1.35	7.15	-0.503551	1	-234.016
1.45	7.15	-0.547956	1	-234.016
1.55	7.15	-0.365413	1	-234.017
1.65	7.15	-0.442303	1	-234.017
1.75	7.15	-0.526643	1	-234.018
1.85	7.15	-0.522286	1	-234.018
1.95	7.15	-0.370762	1	-234.019
2.05	7.15	-0.547504	1	-234.019
2.15	7.15	-0.388458	1	-234.02
2.25	7.15	-0.51664	1	-234.02
2.35	7.15	-0.547067	1	-234.021
2.45	7.15	-0.481817	1	-234.022
2.55	7.15	-0.538285	1	-234.022
2.65	7.15	-0.356013	1	-234.023
2.75	7.15	-0.529076	1	-234.023
2.85	7.15	-0.42148	1	-234.024
2.95	7.15	-0.513973	1	-234.024
3.05	7.15	-0.543038	1	-234.025
3.15	7.15	-0.500852	1	-234.025
3.25	7.15	-0.494383	1	-234.026
3.35	7.15	-0.387764	1	-234.026
3.45	7.15	-0.373243	1	-234.027
3.55	7.15	-0.445458	1	-234.027
3.65	7.15	-0.452899	1	-234.028
3.75	7.15	-0.44925	1	-234.028
3.85	7.15	-0.381285	1	-234.029
3.95	7.15	-0.371312	1	-234.029
4.05	7.15	-0.549055	1	-234.029
4.15	7.15	-0.391226	1	-234.03
4.25	7.15	-0.453502	1	-234.03
4.35	7.15	-0.537701	1	-234.03
4.45	7.15	-0.458016	1	-234.03
4.55	7.15	-0.550828	1	-234.031
4.65	7.15	-0.505332	1	-234.031
4.75	7.15	-0.480169	1	-234.031
4.85	7.15	-0.368286	1	-234.031
4.95	7.15	-0.506528	1	-234.031
5.05	7.15	-0.506003	1	-234.031
5.15	7.15	-0.423723	1	-234.032
5.25	7.15	-0.407768	1	-234.032
5.35	7.15	-0.391867	1	-234.032
5.45	7.15	-0.527239	1	-234.032
5.55	7.15	-0.52173	1	-234.032
5.65	7.15	-0.55089	1	-234.032
5.75	7.15	-0.476916	1	-234.032
5.85	7.15	-0.395372	1	-234.032
5.95	7.15	-0.414845	1	-234.032
6.05	7.15	-0.472531	1	-234.033
6.15	7.15	-0.480347	1	-234.033
6.25	7.15	-0.536569	1	-234.033
6.35	7.15	-0.466856	1	-234.033
6.45	7.15	-0.423468	1	-234.033
6.55	7.15	-0.387327	1	-234.033
6.65	7.15	-0.477729	1	-234.033
6.75	7.15	-0.479134	1	-234.033
6.85	7.15	-0.479892	1	-234.033
6.95	7.15	-0.542353	1	-234.033
7.05	7.15	-0.487331	1	-234.033
7.15	7.15	-0.450287	1	-234.033
7.25	7.15	-0.430091	1	-234.033
7.35	7.15	-0.380829	1	-234.033
7.45	7.15	-0.353553	1	0
0.05	7.25	-0.254951	1	0
0.15	7.25	-0.291588	1	-234.993
0.25	7.25	-0.353528	1	-234.993
0.35	7.25	-0.430092	1	-234.993
0.45	7.25	-0.501299	1	-234.993
0.55	7.25	-0.553101	1	-234.993
0.65	7.25	-0.539832	1	-234.993
0.75	7.25	-0.545464	1	-234.994
0.85	7.25	-0.43217	1	-234.994
0.95	7.25	-0.555221	1	-234.994
1.05	7.25	-0.494727	1	-234.995
1.15	7.25	-0.397456	1	-234.995
1.25	7.25	-0.550627	1	-234.995
1.35	7.25	-0.457492	1	-234.996
1.45	7.25	-0.40723	1	-234.996
1.55	7.25	-0.494454	1	-234.997
1.65	7.25	-0.558158	1	-234.997
1.75	7.25	-0.435415	1	-234.998
1.85	7.25	-0.433472	1	-234.998
1.95	7.25	-0.411214	1	-234.999
2.05	7.25	-0.43463	1	-234.999
2.15	7.25	-0.431809	1	-235
2.25	7.25	-0.401219	1	-235
2.35	7.25	-0.39617	1	-235.001
2.45	7.25	-0.546579	1	-235.002
2.55	7.25	-0.527383	1	-235.002
2.65	7.25	-0.415251	1	-235.003
2.75	7.25	-0.464848	1	-235.003
2.85	7.25	-0.484259	1	-235.004
2.95	7.25	-0.513169	1	-235.004
3.05	7.25	-0.518573	1	-235.005
3.15	7.25	-0.369138	1	-235.005
3.25	7.25	-0.471421	1	-235.006
3.35	7.25	-0.427197	1	-235.006
3.45	7.25	-0.562777	1	-235.007
3.55	7.25	-0.41148	1	-235.007
3.65	7.25	-0.547803	1	-235.008
3.75	7.25	-0.551539	1	-235.008
3.85	7.25	-0.469766	1	-235.009
3.95	7.25	-0.458525	1	-235.009
4.05	7.25	-0.481584	1	-235.009
4.15	7.25	-0.497828	1	-235.01
4.25	7.25	-0.401095	1	-235.01
4.35	7.25	-0.474417	1	-235.01
4.45	7.25	-0.518939	1	-235.01
4.55	7.25	-0.377399	1	-235.011
4.65	7.25	-0.466376	1	-235.011
4.75	7.25	-0.563498	1	-235.011
4.85	7.25	-0.533806	1	-235.011
4.95	7.25	-0.467228	1	-235.011
5.05	7.25	-0.436214	1	-235.011
5.15	7.25	-0.556166	1	-235.012
5.25	7.25	-0.540064	1	-235.012
5.35	7.25	-0.517275	1	-235.012
5.45	7.25	-0.550595	1	-235.012
5.55	7.25	-0.375693	1	-235.012
5.65	7.25	-0.54477	1	-235.012
5.75	7.25	-0.48085	1	-235.012
5.85	7.25	-0.451292	1	-235.012
5.95	7.25	-0.504317	1	-235.012
6.05	7.25	-0.561377	1	-235.013
6.15	7.25	-0.544174	1	-235.013
6.25	7.25	-0.463336	1	-235.013
6.35	7.25	-0.393981	1	-235.013
6.45	7.25	-0.42371	1	-235.013
6.55	7.25	-0.460271	1	-235.013
6.65	7.25	-0.448384	1	-235.013
6.75	7.25	-0.471549	1	-235.013
6.85	7.25	-0.558967	1	-235.013
6.95	7.25	-0.375505	1	-235.013
7.05	7.25	-0.484115	1	-235.013
7.15	7.25	-0.404588	1	-235.013
7.25	7.25	-0.353563	1	-235.013
7.35	7.25	-0.291566	1	-235.013
7.45	7.25	-0.254951	1	0
0.05	7.35	-0.158114	1	0
0.15	7.35	-0.212136	1	-235.973
0.25	7.35	-0.29152	1	-235.973
0.35	7.35	-0.380728	1	-235.973
0.45	7.35	-0.474244	1	-235.973
0.55	7.35	-0.424883	1	-235.973
0.65	7.35	-0.55943	1	-235.973
0.75	7.35	-0.457634	1	-235.974
0.85	7.35	-0.566526	1	-235.974
0.95	7.35	-0.536604	1	-235.974
1.05	7.35	-0.406535	1	-235.975
1.15	7.35	-0.577437	1	-235.975
1.25	7.35	-0.544094	1	-235.975
1.35	7.35	-0.433272	1	-235.976
1.45	7.35	-0.516632	1	-235.976
1.55	7.35	-0.56324	1	-235.977
1.65	7.35	-0.529473	1	-235.977
1.75	7.35	-0.411455	1	-235.978
1.85	7.35	-0.384679	1	-235.978
1.95	7.35	-0.555513	1	-235.979
2.05	7.35	-0.454422	1	-235.979
2.15	7.35	-0.53419	1	-235.98
2.25	7.35	-0.54135	1	-235.98
2.35	7.35	-0.558158	1	-235.981
2.45	7.35	-0.394589	1	-235.982
2.55	7.35	-0.484672	1	-235.982
2.65	7.35	-0.539886	1	-235.983
2.75	7.35	-0.533867	1	-235.983
2.85	7.35	-0.433127	1	-235.984
2.95	7.35	-0.432004	1	-235.984
3.05	7.35	-0.416906	1	-235.985
3.15	7.35	-0.420009	1	-235.985
3.25	7.35	-0.434267	1	-235.986
3.35	7.35	-0.56852	1	-235.986
3.45	7.35	-0.550321	1	-235.987
3.55	7.35	-0.392793	1	-235.987
3.65	7.35	-0.429372	1	-235.988
3.75	7.35	-0.54969	1	-235.988
3.85	7.35	-0.388304	1	-235.988
3.95	7.35	-0.472289	1	-235.989
4.05	7.35	-0.478388	1	-235.989
4.15	7.35	-0.425212	1	-235.989
4.25	7.35	-0.534736	1	-235.99
4.35	7.35	-0.473107	1	-235.99
4.45	7.35	-0.536571	1	-235.99
4.55	7.35	-0.444632	1	-235.99
4.65	7.35	-0.489259	1	-235.991
4.75	7.35	-0.499403	1	-235.991
4.85	7.35	-0.571172	1	-235.991
4.95	7.35	-0.390053	1	-235.991
5.05	7.35	-0.522558	1	-235.991
5.15	7.35	-0.418299	1	-235.992
5.25	7.35	-0.562307	1	-235.992
5.35	7.35	-0.491915	1	-235.992
5.45	7.35	-0.465871	1	-235.992
5.55	7.35	-0.42648	1	-235.992
5.65	7.35	-0.513797	1	-235.992
5.75	7.35	-0.395139	1	-235.992
5.85	7.35	-0.526504	1	-235.992
5.95	7.35	-0.564641	1	-235.992
6.05	7.35	-0.575131	1	-235.993
6.15	7.35	-0.446499	1	-235.993
6.25	7.35	-0.538785	1	-235.993
6.35	7.35	-0.48634	1	-235.993
6.45	7.35	-0.496789	1	-235.993
6.55	7.35	-0.388866	1	-235.993
6.65	7.35	-0.396789	1	-235.993
6.75	7.35	-0.550136	1	-235.993
6.85	7.35	-0.42391	1	-235.993
6.95	7.35	-0.472531	1	-235.993
7.05	7.35	-0.474294	1	-235.993
7.15	7.35	-0.380756	1	-235.993
7.25	7.35	-0.291534	1	-235.993
7.35	7.35	-0.212134	1	-235.993
7.45	7.35	-0.158114	1	0
0.05	7.45	-0.0707105	1	0
0.15	7.45	-0.158114	1	0
0.25	7.45	-0.254951	1	0
0.35	7.45	-0.353553	1	0
0.45	7.45	-0.452769	1	0
0.55	7.45	-0.466294	1	0
0.65	7.45	-0.434075	1	0
0.75	7.45	-0.57112	1	0
0.85	7.45	-0.448024	1	0
0.95	7.45	-0.554352	1	0
1.05	7.45	-0.544313	1	0
1.15	7.45	-0.432299	1	0
1.25	7.45	-0.590722	1	0
1.35	7.45	-0.518999	1	0
1.45	7.45	-0.452342	1	0
1.55	7.45	-0.440179	1	0
1.65	7.45	-0.423946	1	0
1.75	7.45	-0.49572	1	0
1.85	7.45	-0.497593	1	0
1.95	7.45	-0.505287	1	0
2.05	7.45	-0.571286	1	0
2.15	7.45	-0.445481	1	0
2.25	7.45	-0.452571	1	0
2.35	7.45	-0.500905	1	0
2.45	7.45	-0.433318	1	0
2.55	7.45	-0.574098	1	0
2.65	7.45	-0.481295	1	0
2.75	7.45	-0.45418	1	0
2.85	7.45	-0.569343	1	0
2.95	7.45	-0.548882	1	0
3.05	7.45	-0.515452	1	0
3.15	7.45	-0.458514	1	0
3.25	7.45	-0.546326	1	0
3.35	7.45	-0.53734	1	0
3.45	7.45	-0.418091	1	0
3.55	7.45	-0.531026	1	0
3.65	7.45	-0.471728	1	0
3.75	7.45	-0.574386	1	0
3.85	7.45	-0.423683	1	0
3.95	7.45	-0.58492	1	0
4.05	7.45	-0.529922	1	0
4.15	7.45	-0.487879	1	0
4.25	7.45	-0.430071	1	0
4.35	7.45	-0.426257	1	0
4.45	7.45	-0.488593	1	0
4.55	7.45	-0.460305	1	0
4.65	7.45	-0.537977	1	0
4.75	7.45	-0.393928	1	0
4.85	7.45	-0.434534	1	0
4.95	7.45	-0.512162	1	0
5.05	7.45	-0.578217	1	0
5.15	7.45	-0.500322	1	0
5.25	7.45	-0.520806	1	0
5.35	7.45	-0.576458	1	0
5.45	7.45	-0.566141	1	0
5.55	7.45	-0.529982	1	0
5.65	7.45	-0.543891	1	0
5.75	7.45	-0.479248	1	0
5.85	7.45	-0.426686	1	0
5.95	7.45	-0.445954	1	0
6.05	7.45	-0.42939	1	0
6.15	7.45	-0.531798	1	0
6.25	7.45	-0.52751	1	0
6.35	7.45	-0.409643	1	0
6.45	7.45	-0.44897	1	0
6.55	7.45	-0.523639	1	0
6.65	7.45	-0.588429	1	0
6.75	7.45	-0.5783	1	0
6.85	7.45	-0.490656	1	0
6.95	7.45	-0.427827	1	0
7.05	7.45	-0.452769	1	0
7.15	7.45	-0.353553	1	0
7.25	7.45	-0.254951	1	0
7.35	7.45	-0.158114	1	0
7.45	7.45	-0.0707103	1	0
#BLOCK HEADER time:0.5
#x	y	phi	id	pressure

0.05	0.05	-0.0707107	0	0
0.15	0.05	-0.158114	0	0
0.25	0.05	-0.254951	0	0
0.35	0.05	-0.353553	0	0
0.45	0.05	-0.452769	0	0
0.55	0.05	-0.552268	0	0
0.65	0.05	-0.538589	0	0
0.75	0.05	-0.502126	0	0
0.85	0.05	-0.57957	0	0
0.95	0.05	-0.484496	0	0
1.05	0.05	-0.575634	0	0
1.15	0.05	-0.471856	0	0
1.25	0.05	-0.550666	0	0
1.35	0.05	-0.500994	0	0
1.45	0.05	-0.527354	0	0
1.55	0.05	-0.575502	0	0
1.65	0.05	-0.396559	0	0
1.75	0.05	-0.415077	0	0
1.85	0.05	-0.46779	0	0
1.95	0.05	-0.410915	0	0
2.05	0.05	-0.569835	0	0
2.15	0.05	-0.567769	0	0
2.25	0.05	-0.587948	0	0
2.35	0.05	-0.495059	0	0
2.45	0.05	-0.580337	0	0
2.55	0.05	-0.424409	0	0
2.65	0.05	-0.497583	0	0
2.75	0.05	-0.445235	0	0
2.85	0.05	-0.518565	0	0
2.95	0.05	-0.41143	0	0
3.05	0.05	-0.487614	0	0
3.15	0.05	-0.43248	0	0
3.25	0.05	-0.45143	0	0
3.35	0.05	-0.517393	0	0
3.45	0.05	-0.522356	0	0
3.55	0.05	-0.530265	0	0
3.65	0.05	-0.533529	0	0
3.75	0.05	-0.460151	0	0
3.85	0.05	-0.593213	0	0
3.95	0.05	-0.589962	0	0
4.05	0.05	-0.496794	0	0
4.15	0.05	-0.450029	0	0
4.25	0.05	-0.557335	0	0
4.35	0.05	-0.465339	0	0
4.45	0.05	-0.44868	0	0
4.55	0.05	-0.561374	0	0
4.65	0.05	-0.556431	0	0
4.75	0.05	-0.430068	0	0
4.85	0.05	-0.479501	0	0
4.95	0.05	-0.54036	0	0
5.05	0.05	-0.421888	0	0
5.15	0.05	-0.524814	0	0
5.25	0.05	-0.534948	0	0
5.35	0.05	-0.483667	0	0
5.45	0.05	-0.4264	0	0
5.55	0.05	-0.5849	0	0
5.65	0.05	-0.53707	0	0
5.75	0.05	-0.553118	0	0
5.85	0.05	-0.570433	0	0
5.95	0.05	-0.482164	0	0
6.05	0.05	-0.41302	0	0
6.15	0.05	-0.543451	0	0
6.25	0.05	-0.433665	0	0
6.35	0.05	-0.496545	0	0
6.45	0.05	-0.543483	0	0
6.55	0.05	-0.570097	0	0
6.65	0.05	-0.531575	0	0
6.75	0.05	-0.419389	0	0
6.85	0.05	-0.448676	0	0
6.95	0.05	-0.552268	0	0
7.05	0.05	-0.404541	0	0
7.15	0.05	-0.353553	0	0
7.25	0.05	-0.254951	0	0
7.35	0.05	-0.158114	0	0
7.45	0.05	-0.0707105	0	0
0.05	0.15	-0.158114	0	0
0.15	0.15	-0.210933	0	-340.434
0.25	0.15	-0.292583	0	-340.434
0.35	0.15	-0.38693	0	-340.434
0.45	0.15	-0.470667	0	-340.434
0.55	0.15	-0.408258	0	-340.434
0.65	0.15	-0.415071	0	-340.434
0.75	0.15	-0.52218	0	-340.433
0.85	0.15	-0.470212	0	-340.433
0.95	0.15	-0.452495	0	-340.433
1.05	0.15	-0.528677	0	-340.432
1.15	0.15	-0.485919	0	-340.432
1.25	0.15	-0.436936	0	-340.432
1.35	0.15	-0.45705	0	-340.431
1.45	0.15	-0.444104	0	-340.431
1.55	0.15	-0.47141	0	-340.431
1.65	0.15	-0.419018	0	-340.43
1.75	0.15	-0.511958	0	-340.43
1.85	0.15	-0.472408	0	-340.43
1.95	0.15	-0.499879	0	-340.429
2.05	0.15	-0.409078	0	-340.429
2.15	0.15	-0.5471	0	-340.429
2.25	0.15	-0.409911	0	-340.428
2.35	0.15	-0.423371	0	-340.428
2.45	0.15	-0.460382	0	-340.428
2.55	0.15	-0.573799	0	-340.427
2.65	0.15	-0.49206	0	-340.427
2.75	0.15	-0.571682	0	-340.427
2.85	0.15	-0.465557	0	-340.427
2.95	0.15	-0.41074	0	-340.426
3.05	0.15	-0.386944	0	-340.426
3.15	0.15	-0.390777	0	-340.426
3.25	0.15	-0.482734	0	-340.425
3.35	0.15	-0.524167	0	-340.425
3.45	0.15	-0.387529	0	-340.425
3.55	0.15	-0.535644	0	-340.425
3.65	0.15	-0.383127	0	-340.424
3.75	0.15	-0.502308	0	-340.424
3.85	0.15	-0.565103	0	-340.424
3.95	0.15	-0.492426	0	-340.424
4.05	0.15	-0.481494	0	-340.424
4.15	0.15	-0.490308	0	-340.424
4.25	0.15	-0.467407	0	-340.424
4.35	0.15	-0.489719	0	-340.424
4.45	0.15	-0.534095	0	-340.423
4.55	0.15	-0.441494	0	-340.423
4.65	0.15	-0.508174	0	-340.423
4.75	0.15	-0.563673	0	-340.423
4.85	0.15	-0.547058	0	-340.423
4.95	0.15	-0.541045	0	-340.423
5.05	0.15	-0.481493	0	-340.423
5.15	0.15	-0.553731	0	-340.424
5.25	0.15	-0.447221	0	-340.424
5.35	0.15	-0.39603	0	-340.424
5.45	0.15	-0.490574	0	-340.424
5.55	0.15	-0.394471	0	-340.424
5.65	0.15	-0.417544	0	-340.424
5.75	0.15	-0.501928	0	-340.424
5.85	0.15	-0.402658	0	-340.424
5.95	0.15	-0.518678	0	-340.425
6.05	0.15	-0.456327	0	-340.425
6.15	0.15	-0.468685	0	-340.425
6.25	0.15	-0.401599	0	-340.426
6.35	0.15	-0.48026	0	-340.426
6.45	0.15	-0.561396	0	-340.426
6.55	0.15	-0.446961	0	-340.426
6.65	0.15	-0.549829	0	-340.426
6.75	0.15	-0.473168	0	-340.427
6.85	0.15	-0.474536	0	-340.427
6.95	0.15	-0.508623	0	-340.427
7.05	0.15	-0.446569	0	-340.427
7.15	0.15	-0.381594	0	-340.428
7.25	0.15	-0.292494	0	-340.428
7.35	0.15	-0.210923	0	-340.428
7.45	0.15	-0.158114	0	0
0.05	0.25	-0.254951	0	0
0.15	0.25	-0.296002	0	-341.12
0.25	0.25	-0.361122	0	-341.12
0.35	0.25	-0.433084	0	-341.12
0.45	0.25	-0.41293	0	-341.12
0.55	0.25	-0.400244	0	-341.119
0.65	0.25	-0.538944	0	-341.119
0.75	0.25	-0.458329	0	-341.119
0.85	0.25	-0.40527	0	-341.119
0.95	0.25	-0.529966	0	-341.118
1.05	0.25	-0.547316	0	-341.118
1.15	0.25	-0.43395	0	-341.118
1.25	0.25	-0.504645	0	-341.117
1.35	0.25	-0.488776	0	-341.117
1.45	0.25	-0.472347	0	-341.117
1.55	0.25	-0.392737	0	-341.116
1.65	0.25	-0.469811	0	-341.116
1.75	0.25	-0.389971	0	-341.116
1.85	0.25	-0.416259	0	-341.115
1.95	0.25	-0.455097	0	-341.115
